2000/11/28,116.163002
2000/11/29,112.964996
2000/11/30,114.030998
2000/12/1,117.227997
2000/12/4,110.834
2000/12/5,107.637001
2000/12/6,104.013
2000/12/7,102.947998
2000/12/8,104.013
2000/12/11,104.226997
2000/12/12,105.719002
2000/12/13,104.865997
2000/12/14,102.095001
2000/12/15,100.177002
2000/12/18,93.569504
2000/12/19,90.372398
2000/12/20,87.388397
2000/12/21,84.404404
2000/12/22,86.322701
2000/12/25,null
2000/12/26,83.338699
2000/12/27,80.567802
2000/12/28,86.109497
2000/12/29,84.830704
2001/1/1,50.614498
2001/1/2,92.290703
2001/1/3,96.766701
2001/1/4,103.374001
2001/1/5,107.637001
2001/1/8,104.013
2001/1/9,110.834
2001/1/10,106.570999
2001/1/11,103.374001
2001/1/12,103.374001
2001/1/15,107.637001
2001/1/16,111.900002
2001/1/17,111.900002
2001/1/18,107.637001
2001/1/19,null
2001/1/22,null
2001/1/23,null
2001/1/24,null
2001/1/25,null
2001/1/26,null
2001/1/29,104.440002
2001/1/30,110.834
2001/1/31,111.900002
2001/2/1,109.767998
2001/2/2,114.030998
2001/2/5,110.834
2001/2/6,114.030998
2001/2/7,114.030998
2001/2/8,111.900002
2001/2/9,110.834
2001/2/12,114.030998
2001/2/13,121.490997
2001/2/14,116.163002
2001/2/15,122.556999
2001/2/16,118.293999
2001/2/19,116.163002
2001/2/20,116.163002
2001/2/21,115.097
2001/2/22,110.834
2001/2/23,108.703003
2001/2/26,106.570999
2001/2/27,104.440002
2001/2/28,62.3144
2001/3/1,99.750603
2001/3/2,101.029999
2001/3/5,105.931999
2001/3/6,106.570999
2001/3/7,109.767998
2001/3/8,106.570999
2001/3/9,104.440002
2001/3/12,108.703003
2001/3/13,107.637001
2001/3/14,null
2001/3/15,108.703003
2001/3/16,109.767998
2001/3/19,104.653
2001/3/20,103.586998
2001/3/21,103.161003
2001/3/22,108.703003
2001/3/23,109.767998
2001/3/26,115.097
2001/3/27,111.900002
2001/3/28,111.900002
2001/3/29,112.964996
2001/3/30,110.834
2001/4/2,106.570999
2001/4/3,105.504997
2001/4/4,104.865997
2001/4/5,62.568699
2001/4/6,106.570999
2001/4/9,104.440002
2001/4/10,103.586998
2001/4/11,105.079002
2001/4/12,106.570999
2001/4/13,105.504997
2001/4/16,105.504997
2001/4/17,105.931999
2001/4/18,108.703003
2001/4/19,110.834
2001/4/20,111.900002
2001/4/23,111.900002
2001/4/24,108.703003
2001/4/25,108.703003
2001/4/26,108.703003
2001/4/27,108.703003
2001/4/30,107.637001
2001/5/1,64.221901
2001/5/2,110.834
2001/5/3,110.834
2001/5/4,105.719002
2001/5/7,106.570999
2001/5/8,105.931999
2001/5/9,105.079002
2001/5/10,102.307999
2001/5/11,101.668999
2001/5/14,99.750603
2001/5/15,100.177002
2001/5/16,93.995796
2001/5/17,90.372398
2001/5/18,91.224998
2001/5/21,85.257004
2001/5/22,88.390198
2001/5/23,94.486
2001/5/24,99.473602
2001/5/25,99.196503
2001/5/28,97.256897
2001/5/29,98.365196
2001/5/30,102.244003
2001/5/31,101.136002
2001/6/1,101.413002
2001/6/4,99.750603
2001/6/5,101.967003
2001/6/6,105.569
2001/6/7,105.014999
2001/6/8,106.955002
2001/6/11,108.063004
2001/6/12,107.509003
2001/6/13,106.401001
2001/6/14,102.799004
2001/6/15,102.799004
2001/6/18,100.582001
2001/6/19,100.028
2001/6/20,100.859001
2001/6/21,104.183998
2001/6/22,103.906998
2001/6/25,80.595398
2001/6/26,99.750603
2001/6/27,99.750603
2001/6/28,98.642303
2001/6/29,101.136002
2001/7/2,100.305
2001/7/3,99.196503
2001/7/4,95.871498
2001/7/5,91.438103
2001/7/6,88.113098
2001/7/9,85.619301
2001/7/10,83.956802
2001/7/11,83.125504
2001/7/12,87.835999
2001/7/13,81.740097
2001/7/16,78.969299
2001/7/17,80.631798
2001/7/18,77.583801
2001/7/19,78.4151
2001/7/20,77.860901
2001/7/23,73.150497
2001/7/24,68.717102
2001/7/25,73.150497
2001/7/26,75.921303
2001/7/27,75.090103
2001/7/30,58.243599
2001/7/31,77.306702
2001/8/1,76.198402
2001/8/2,80.908897
2001/8/3,85.065102
2001/8/6,82.848396
2001/8/7,81.740097
2001/8/8,82.017197
2001/8/9,77.860901
2001/8/10,78.6922
2001/8/13,77.029701
2001/8/14,81.740097
2001/8/15,79.523399
2001/8/16,79.523399
2001/8/17,78.138
2001/8/20,75.090103
2001/8/21,75.367203
2001/8/22,75.367203
2001/8/23,74.813004
2001/8/24,69.825401
2001/8/27,69.548401
2001/8/28,68.717102
2001/8/29,67.331703
2001/8/30,68.717102
2001/8/31,67.885803
2001/9/3,68.162903
2001/9/4,72.042099
2001/9/5,68.440002
2001/9/6,68.440002
2001/9/7,66.777496
2001/9/10,66.777496
2001/9/11,62.3442
2001/9/12,48.357201
2001/9/13,58.187901
2001/9/14,54.308701
2001/9/17,42.1245
2001/9/18,42.1245
2001/9/19,42.1245
2001/9/20,50.9837
2001/9/21,49.321201
2001/9/24,38.255901
2001/9/25,46.550301
2001/9/26,49.598202
2001/9/27,47.935699
2001/9/28,37.181301
2001/10/1,37.181301
2001/10/2,46.8274
2001/10/3,44.333599
2001/10/4,45.442001
2001/10/5,48.489899
2001/10/8,46.550301
2001/10/9,49.598202
2001/10/10,38.470901
2001/10/11,52.923302
